trial,block,stimId,category,response,accuracy,rt,condition,id,phase
7,10,B2,b,a,False,1643,2,15067,trainPhase
0,11,B0,b,b,True,1012,2,15067,trainPhase
1,11,B1,b,b,True,1367,2,15067,trainPhase
2,11,A2,a,b,False,1290,2,15067,trainPhase
3,11,A0,a,a,True,781,2,15067,trainPhase
4,11,A1,a,a,True,2960,2,15067,trainPhase
5,11,A3,a,b,False,1893,2,15067,trainPhase
6,11,B2,b,a,False,1838,2,15067,trainPhase
7,11,B3,b,a,False,1325,2,15067,trainPhase
0,12,A3,a,a,True,1190,2,15067,trainPhase
1,12,B1,b,b,True,1119,2,15067,trainPhase
2,12,B3,b,b,True,976,2,15067,trainPhase
3,12,A0,a,a,True,943,2,15067,trainPhase
4,12,B2,b,b,True,1936,2,15067,trainPhase
5,12,A2,a,b,False,1638,2,15067,trainPhase
6,12,A1,a,a,True,797,2,15067,trainPhase
7,12,B0,b,b,True,1457,2,15067,trainPhase
0,13,A3,a,a,True,958,2,15067,trainPhase
1,13,B1,b,b,True,816,2,15067,trainPhase
2,13,A2,a,a,True,1157,2,15067,trainPhase
3,13,A0,a,a,True,1250,2,15067,trainPhase
4,13,B2,b,b,True,921,2,15067,trainPhase
5,13,A1,a,a,True,856,2,15067,trainPhase
6,13,B3,b,b,True,3144,2,15067,trainPhase
7,13,B0,b,a,False,1386,2,15067,trainPhase
0,14,A0,a,a,True,741,2,15067,trainPhase
1,14,B0,b,b,True,1543,2,15067,trainPhase
2,14,B2,b,b,True,1929,2,15067,trainPhase
3,14,A3,a,b,False,1334,2,15067,trainPhase
4,14,B3,b,a,False,917,2,15067,trainPhase
5,14,A1,a,a,True,1005,2,15067,trainPhase
6,14,A2,a,b,False,1013,2,15067,trainPhase
7,14,B1,b,b,True,1814,2,15067,trainPhase
0,0,B2,b,a,False,3252,2,15072,trainPhase
1,0,B3,b,b,True,1794,2,15072,trainPhase
2,0,B0,b,b,True,1994,2,15072,trainPhase
3,0,B1,b,b,True,1410,2,15072,trainPhase
4,0,A2,a,b,False,1000,2,15072,trainPhase
5,0,A3,a,a,True,1289,2,15072,trainPhase
6,0,A1,a,b,False,1453,2,15072,trainPhase
7,0,A0,a,b,False,1653,2,15072,trainPhase
0,1,A3,a,b,False,2785,2,15072,trainPhase
1,1,A1,a,a,True,2639,2,15072,trainPhase
2,1,A0,a,a,True,1098,2,15072,trainPhase
3,1,B0,b,a,False,3922,2,15072,trainPhase
4,1,A2,a,a,True,1352,2,15072,trainPhase
5,1,B2,b,a,False,1206,2,15072,trainPhase
6,1,B3,b,b,True,1259,2,15072,trainPhase
7,1,B1,b,a,False,1136,2,15072,trainPhase
0,2,B3,b,b,True,6797,2,15072,trainPhase
1,2,A0,a,a,True,1494,2,15072,trainPhase
2,2,A2,a,a,True,1103,2,15072,trainPhase
3,2,A1,a,b,False,1163,2,15072,trainPhase
4,2,B1,b,a,False,5123,2,15072,trainPhase
5,2,A3,a,a,True,1353,2,15072,trainPhase
6,2,B2,b,a,False,1432,2,15072,trainPhase
7,2,B0,b,a,False,1753,2,15072,trainPhase
0,3,B0,b,b,True,822,2,15072,trainPhase
1,3,A1,a,a,True,4026,2,15072,trainPhase
2,3,A2,a,a,True,2812,2,15072,trainPhase
3,3,A0,a,a,True,1093,2,15072,trainPhase
4,3,B2,b,b,True,971,2,15072,trainPhase
5,3,B3,b,b,True,1793,2,15072,trainPhase
6,3,A3,a,a,True,2644,2,15072,trainPhase
7,3,B1,b,b,True,7208,2,15072,trainPhase
0,4,A3,a,a,True,1264,2,15072,trainPhase
1,4,A1,a,a,True,4704,2,15072,trainPhase
2,4,B0,b,b,True,1090,2,15072,trainPhase
3,4,B3,b,a,False,1217,2,15072,trainPhase
4,4,B1,b,a,False,7162,2,15072,trainPhase
5,4,A0,a,a,True,1090,2,15072,trainPhase
6,4,A2,a,a,True,1498,2,15072,trainPhase
7,4,B2,b,b,True,983,2,15072,trainPhase
0,5,B3,b,b,True,1264,2,15072,trainPhase
1,5,A0,a,a,True,2295,2,15072,trainPhase
2,5,B0,b,b,True,1367,2,15072,trainPhase
3,5,A2,a,a,True,991,2,15072,trainPhase
4,5,B2,b,a,False,838,2,15072,trainPhase
5,5,A1,a,a,True,1422,2,15072,trainPhase
6,5,B1,b,a,False,1099,2,15072,trainPhase
7,5,A3,a,a,True,1962,2,15072,trainPhase
0,6,B2,b,b,True,1055,2,15072,trainPhase
1,6,A2,a,a,True,2167,2,15072,trainPhase
2,6,B1,b,a,False,1250,2,15072,trainPhase
3,6,A1,a,a,True,2157,2,15072,trainPhase
4,6,A0,a,a,True,1140,2,15072,trainPhase
5,6,B3,b,a,False,1460,2,15072,trainPhase
6,6,B0,b,b,True,3530,2,15072,trainPhase
7,6,A3,a,a,True,1292,2,15072,trainPhase
0,7,B3,b,a,False,1387,2,15072,trainPhase
1,7,A0,a,a,True,2989,2,15072,trainPhase
2,7,A2,a,a,True,940,2,15072,trainPhase
3,7,A1,a,a,True,9766,2,15072,trainPhase
4,7,B1,b,b,True,1371,2,15072,trainPhase
5,7,B2,b,a,False,1267,2,15072,trainPhase
6,7,A3,a,a,True,1087,2,15072,trainPhase
7,7,B0,b,b,True,1763,2,15072,trainPhase
0,8,B2,b,b,True,936,2,15072,trainPhase
1,8,A0,a,a,True,1120,2,15072,trainPhase
2,8,A2,a,a,True,928,2,15072,trainPhase
3,8,B1,b,b,True,1676,2,15072,trainPhase
4,8,A1,a,a,True,982,2,15072,trainPhase
5,8,A3,a,a,True,1358,2,15072,trainPhase
6,8,B0,b,b,True,3737,2,15072,trainPhase
7,8,B3,b,a,False,925,2,15072,trainPhase
0,9,B2,b,b,True,1778,2,15072,trainPhase
1,9,B0,b,a,False,838,2,15072,trainPhase
2,9,A3,a,a,True,2145,2,15072,trainPhase
3,9,A0,a,a,True,1192,2,15072,trainPhase
4,9,B3,b,a,False,2029,2,15072,trainPhase
5,9,A1,a,a,True,3974,2,15072,trainPhase
6,9,B1,b,a,False,934,2,15072,trainPhase
7,9,A2,a,a,True,1359,2,15072,trainPhase
0,10,A3,a,a,True,5337,2,15072,trainPhase
1,10,B2,b,b,True,1089,2,15072,trainPhase
2,10,A1,a,a,True,11750,2,15072,trainPhase
3,10,B1,b,b,True,1667,2,15072,trainPhase
4,10,A0,a,a,True,891,2,15072,trainPhase
5,10,B0,b,b,True,952,2,15072,trainPhase
6,10,B3,b,b,True,3990,2,15072,trainPhase
7,10,A2,a,a,True,2125,2,15072,trainPhase
0,11,B3,b,b,True,2190,2,15072,trainPhase
1,11,A2,a,a,True,4633,2,15072,trainPhase
2,11,A0,a,a,True,1069,2,15072,trainPhase
3,11,B0,b,b,True,968,2,15072,trainPhase
4,11,A3,a,a,True,1633,2,15072,trainPhase
5,11,A1,a,a,True,2635,2,15072,trainPhase
6,11,B1,b,a,False,1763,2,15072,trainPhase
7,11,B2,b,b,True,2554,2,15072,trainPhase
0,12,A3,a,a,True,1029,2,15072,trainPhase
1,12,B1,b,b,True,1270,2,15072,trainPhase
2,12,B2,b,a,False,2063,2,15072,trainPhase
3,12,A0,a,a,True,914,2,15072,trainPhase
4,12,A1,a,a,True,1495,2,15072,trainPhase
5,12,B3,b,b,True,1638,2,15072,trainPhase
6,12,B0,b,b,True,2024,2,15072,trainPhase
7,12,A2,a,a,True,1144,2,15072,trainPhase
0,13,A3,a,a,True,892,2,15072,trainPhase
1,13,A2,a,a,True,815,2,15072,trainPhase
2,13,B3,b,a,False,2651,2,15072,trainPhase
3,13,A0,a,a,True,2225,2,15072,trainPhase
4,13,A1,a,a,True,1087,2,15072,trainPhase
5,13,B2,b,b,True,1204,2,15072,trainPhase
6,13,B0,b,b,True,924,2,15072,trainPhase
7,13,B1,b,a,False,1091,2,15072,trainPhase
0,14,B2,b,b,True,1064,2,15072,trainPhase
1,14,A3,a,a,True,1014,2,15072,trainPhase
2,14,B0,b,b,True,1232,2,15072,trainPhase
3,14,A2,a,a,True,909,2,15072,trainPhase
4,14,B3,b,b,True,2557,2,15072,trainPhase
5,14,B1,b,b,True,2024,2,15072,trainPhase
6,14,A0,a,a,True,1409,2,15072,trainPhase
7,14,A1,a,b,False,1500,2,15072,trainPhase
0,0,A1,a,a,True,2674,2,15087,trainPhase
1,0,B1,b,b,True,2510,2,15087,trainPhase
2,0,B0,b,b,True,2176,2,15087,trainPhase
3,0,A2,a,b,False,1276,2,15087,trainPhase
4,0,B3,b,a,False,1570,2,15087,trainPhase
5,0,A0,a,b,False,1422,2,15087,trainPhase
6,0,B2,b,a,False,5080,2,15087,trainPhase
7,0,A3,a,b,False,1345,2,15087,trainPhase
0,1,B1,b,a,False,3229,2,15087,trainPhase
1,1,A0,a,b,False,989,2,15087,trainPhase
2,1,B0,b,a,False,2017,2,15087,trainPhase
3,1,A2,a,b,False,1231,2,15087,trainPhase
4,1,B2,b,a,False,1420,2,15087,trainPhase
5,1,A3,a,a,True,1450,2,15087,trainPhase
6,1,B3,b,a,False,1073,2,15087,trainPhase
7,1,A1,a,b,False,1679,2,15087,trainPhase
0,2,B2,b,b,True,1167,2,15087,trainPhase
1,2,A3,a,b,False,1195,2,15087,trainPhase
2,2,B1,b,b,True,2036,2,15087,trainPhase
3,2,A2,a,b,False,5648,2,15087,trainPhase
4,2,A0,a,b,False,1994,2,15087,trainPhase
5,2,B3,b,a,False,2692,2,15087,trainPhase
6,2,A1,a,a,True,2061,2,15087,trainPhase
7,2,B0,b,b,True,2043,2,15087,trainPhase
0,3,B1,b,a,False,2221,2,15087,trainPhase
1,3,A1,a,b,False,1542,2,15087,trainPhase
2,3,B3,b,a,False,1493,2,15087,trainPhase
3,3,B0,b,a,False,1932,2,15087,trainPhase
